Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
organsmnist,224,BioMedCLIP,self_attention,512,1,0.8409,0.9884,0.0,0.0,8.84,0.13
organsmnist,224,PubMedCLIP,self_attention,512,1,0.8434,0.9889,0.0,0.0,8.42,0.12
organsmnist,224,CONCH,self_attention,512,1,0.7732,0.9795,0.0,0.0,8.61,0.13
organsmnist,224,rad-dino,self_attention,512,1,0.7981,0.9828,0.0,0.0,8.61,0.12
organsmnist,224,UNI,self_attention,512,1,0.8303,0.9874,0.0,0.0,8.58,0.12
organsmnist,224,Prov-GigaPath,self_attention,512,1,0.8018,0.9849,0.0,0.0,9.07,0.12
organsmnist,224,Hibou-B,self_attention,512,1,0.8491,0.9888,0.0,0.0,8.19,0.12
organsmnist,224,CheXagent,self_attention,512,1,0.8544,0.9896,0.0,0.0,8.06,0.12
organsmnist,224,UNI2,self_attention,512,1,0.8344,0.9873,0.0,0.0,8.69,0.13
organsmnist,224,"BioMedCLIP,PubMedCLIP",self_attention,512,1,0.8336,0.9884,0.0,0.0,8.73,0.13
organsmnist,224,"BioMedCLIP,CONCH",self_attention,512,1,0.8104,0.9862,0.0,0.0,8.9,0.13
organsmnist,224,"BioMedCLIP,rad-dino",self_attention,512,1,0.8381,0.9887,0.0,0.0,8.85,0.12
organsmnist,224,"BioMedCLIP,UNI",self_attention,512,1,0.8401,0.9893,0.0,0.0,8.68,0.13
organsmnist,224,"BioMedCLIP,Prov-GigaPath",self_attention,512,1,0.8491,0.989,0.0,0.0,8.99,0.13
organsmnist,224,"BioMedCLIP,Hibou-B",self_attention,512,1,0.8548,0.9893,0.0,0.0,8.54,0.13
organsmnist,224,"BioMedCLIP,CheXagent",self_attention,512,1,0.854,0.989,0.0,0.0,8.68,0.12
organsmnist,224,"BioMedCLIP,UNI2",self_attention,512,1,0.8389,0.9891,0.0,0.0,8.88,0.12
organsmnist,224,"PubMedCLIP,CONCH",self_attention,512,1,0.8177,0.9859,0.0,0.0,8.54,0.13
organsmnist,224,"PubMedCLIP,rad-dino",self_attention,512,1,0.8283,0.9873,0.0,0.0,8.59,0.12
organsmnist,224,"PubMedCLIP,UNI",self_attention,512,1,0.8316,0.9864,0.0,0.0,8.59,0.13
organsmnist,224,"PubMedCLIP,Prov-GigaPath",self_attention,512,1,0.8055,0.9855,0.0,0.0,9.21,0.13
organsmnist,224,"PubMedCLIP,Hibou-B",self_attention,512,1,0.8491,0.9883,0.0,0.0,8.15,0.13
organsmnist,224,"PubMedCLIP,CheXagent",self_attention,512,1,0.8524,0.9889,0.0,0.0,8.2,0.13
organsmnist,224,"PubMedCLIP,UNI2",self_attention,512,1,0.8475,0.9891,0.0,0.0,8.75,0.13
organsmnist,224,"CONCH,rad-dino",self_attention,512,1,0.7977,0.9825,0.0,0.0,8.52,0.13
