Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
pathmnist,224,"BioMedCLIP,CONCH,Prov-GigaPath",concat,0,1,0.9912,0.9999,0.9650,0.9977,78.92,0.82
pathmnist,224,"BioMedCLIP,CONCH,Hibou-B",concat,0,1,0.9948,1.0000,0.9659,0.9983,54.49,0.60
pathmnist,224,"BioMedCLIP,CONCH,CheXagent",concat,0,1,0.9930,0.9999,0.9567,0.9966,74.43,0.84
pathmnist,224,"BioMedCLIP,CONCH,UNI2",concat,0,1,0.9963,1.0000,0.9748,0.9940,74.72,0.81
pathmnist,224,"BioMedCLIP,rad-dino,UNI",concat,0,1,0.9960,1.0000,0.9714,0.9942,69.03,0.75
pathmnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.9870,0.9998,0.9561,0.9966,91.65,0.90
pathmnist,224,"BioMedCLIP,rad-dino,Hibou-B",concat,0,1,0.9960,1.0000,0.9659,0.9985,63.55,0.68
pathmnist,224,"BioMedCLIP,rad-dino,CheXagent",concat,0,1,0.9907,0.9999,0.9316,0.9948,85.88,0.86
pathmnist,224,"BioMedCLIP,rad-dino,UNI2",concat,0,1,0.9970,1.0000,0.9742,0.9934,82.37,0.89
pathmnist,224,"BioMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.9959,1.0000,0.9705,0.9941,91.39,0.96
pathmnist,224,"BioMedCLIP,UNI,Hibou-B",concat,0,1,0.9966,1.0000,0.9685,0.9954,68.22,0.75
pathmnist,224,"BioMedCLIP,UNI,CheXagent",concat,0,1,0.9963,1.0000,0.9678,0.9948,87.01,0.94
pathmnist,224,"BioMedCLIP,UNI,UNI2",concat,0,1,0.9967,1.0000,0.9748,0.9940,88.62,0.96
pathmnist,224,"BioMedCLIP,Prov-GigaPath,Hibou-B",concat,0,1,0.9961,1.0000,0.9685,0.9985,85.75,0.90
pathmnist,224,"BioMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.9924,0.9999,0.9476,0.9957,110.36,1.08
pathmnist,224,"BioMedCLIP,Prov-GigaPath,UNI2",concat,0,1,0.9966,1.0000,0.9758,0.9938,105.52,1.11
pathmnist,224,"BioMedCLIP,Hibou-B,CheXagent",concat,0,1,0.9964,1.0000,0.9653,0.9982,80.79,0.86
pathmnist,224,"BioMedCLIP,Hibou-B,UNI2",concat,0,1,0.9969,1.0000,0.9731,0.9943,81.12,0.88
pathmnist,224,"BioMedCLIP,CheXagent,UNI2",concat,0,1,0.9968,1.0000,0.9735,0.9931,99.06,1.06
pathmnist,224,"PubMedCLIP,CONCH,rad-dino",concat,0,1,0.9920,0.9999,0.9649,0.9977,56.02,0.60
pathmnist,224,"PubMedCLIP,CONCH,UNI",concat,0,1,0.9961,1.0000,0.9735,0.9947,60.31,0.67
pathmnist,224,"PubMedCLIP,CONCH,Prov-GigaPath",concat,0,1,0.9916,0.9999,0.9648,0.9974,78.55,0.82
pathmnist,224,"PubMedCLIP,CONCH,Hibou-B",concat,0,1,0.9954,1.0000,0.9645,0.9982,53.85,0.59
pathmnist,224,"PubMedCLIP,CONCH,CheXagent",concat,0,1,0.9933,1.0000,0.9570,0.9968,73.96,0.78
pathmnist,224,"PubMedCLIP,CONCH,UNI2",concat,0,1,0.9965,1.0000,0.9749,0.9946,73.44,0.81
pathmnist,224,"PubMedCLIP,rad-dino,UNI",concat,0,1,0.9961,1.0000,0.9721,0.9954,68.29,0.75
pathmnist,224,"PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.9868,0.9997,0.9494,0.9964,92.50,0.90
pathmnist,224,"PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.9961,1.0000,0.9631,0.9984,62.61,0.71
pathmnist,224,"PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.9915,0.9999,0.9249,0.9947,85.48,0.86
pathmnist,224,"PubMedCLIP,rad-dino,UNI2",concat,0,1,0.9966,1.0000,0.9760,0.9942,81.34,0.88
pathmnist,224,"PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.9959,1.0000,0.9705,0.9951,91.46,1.00
pathmnist,224,"PubMedCLIP,UNI,Hibou-B",concat,0,1,0.9972,1.0000,0.9663,0.9965,68.55,0.74
pathmnist,224,"PubMedCLIP,UNI,CheXagent",concat,0,1,0.9963,1.0000,0.9671,0.9943,86.80,0.92
pathmnist,224,"PubMedCLIP,UNI,UNI2",concat,0,1,0.9970,1.0000,0.9733,0.9944,88.74,1.00
