Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
tissuemnist,224,"BioMedCLIP,CONCH,Prov-GigaPath",concat,0,1,0.6567,0.9171,0.6539,0.9187,140.15,1.95
tissuemnist,224,"BioMedCLIP,CONCH,Hibou-B",concat,0,1,0.6674,0.9217,0.6628,0.9216,99.16,1.70
tissuemnist,224,"BioMedCLIP,CONCH,CheXagent",concat,0,1,0.6626,0.9207,0.6610,0.9200,131.92,2.00
tissuemnist,224,"BioMedCLIP,CONCH,UNI2",concat,0,1,0.6493,0.9130,0.6454,0.9144,137.65,2.03
tissuemnist,224,"BioMedCLIP,rad-dino,UNI",concat,0,1,0.6426,0.9107,0.6384,0.9101,127.67,1.87
tissuemnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.6552,0.9167,0.6529,0.9178,155.24,2.19
tissuemnist,224,"BioMedCLIP,rad-dino,Hibou-B",concat,0,1,0.6658,0.9209,0.6621,0.9208,112.49,1.57
tissuemnist,224,"BioMedCLIP,rad-dino,CheXagent",concat,0,1,0.6662,0.9214,0.6595,0.9196,146.87,2.23
tissuemnist,224,"BioMedCLIP,rad-dino,UNI2",concat,0,1,0.6482,0.9129,0.6460,0.9138,152.26,2.16
tissuemnist,224,"BioMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.6646,0.9206,0.6620,0.9220,168.68,2.60
tissuemnist,224,"BioMedCLIP,UNI,Hibou-B",concat,0,1,0.6659,0.9210,0.6626,0.9216,125.42,1.83
tissuemnist,224,"BioMedCLIP,UNI,CheXagent",concat,0,1,0.6694,0.9235,0.6651,0.9224,159.62,2.75
tissuemnist,224,"BioMedCLIP,UNI,UNI2",concat,0,1,0.6521,0.9150,0.6486,0.9160,167.38,2.71
tissuemnist,224,"BioMedCLIP,Prov-GigaPath,Hibou-B",concat,0,1,0.6805,0.9279,0.6788,0.9289,153.66,2.64
tissuemnist,224,"BioMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.6701,0.9245,0.6713,0.9243,186.96,2.83
tissuemnist,224,"BioMedCLIP,Prov-GigaPath,UNI2",concat,0,1,0.6640,0.9209,0.6614,0.9221,194.01,2.64
tissuemnist,224,"BioMedCLIP,Hibou-B,CheXagent",concat,0,1,0.6854,0.9295,0.6796,0.9287,144.83,2.22
tissuemnist,224,"BioMedCLIP,Hibou-B,UNI2",concat,0,1,0.6697,0.9231,0.6670,0.9236,151.75,2.12
tissuemnist,224,"BioMedCLIP,CheXagent,UNI2",concat,0,1,0.6682,0.9235,0.6689,0.9232,186.88,3.01
tissuemnist,224,"PubMedCLIP,CONCH,rad-dino",concat,0,1,0.6289,0.9018,0.6246,0.9032,99.44,1.72
tissuemnist,224,"PubMedCLIP,CONCH,UNI",concat,0,1,0.6436,0.9100,0.6384,0.9107,112.64,1.97
tissuemnist,224,"PubMedCLIP,CONCH,Prov-GigaPath",concat,0,1,0.6563,0.9175,0.6584,0.9198,140.41,2.30
tissuemnist,224,"PubMedCLIP,CONCH,Hibou-B",concat,0,1,0.6660,0.9213,0.6638,0.9221,98.26,1.61
tissuemnist,224,"PubMedCLIP,CONCH,CheXagent",concat,0,1,0.6641,0.9210,0.6615,0.9202,131.10,2.02
tissuemnist,224,"PubMedCLIP,CONCH,UNI2",concat,0,1,0.6468,0.9126,0.6467,0.9145,138.86,2.48
tissuemnist,224,"PubMedCLIP,rad-dino,UNI",concat,0,1,0.6408,0.9096,0.6360,0.9099,127.34,2.03
tissuemnist,224,"PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.6529,0.9163,0.6560,0.9182,154.97,2.25
tissuemnist,224,"PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.6648,0.9204,0.6623,0.9210,112.31,1.64
tissuemnist,224,"PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.6640,0.9210,0.6598,0.9202,145.53,2.48
tissuemnist,224,"PubMedCLIP,rad-dino,UNI2",concat,0,1,0.6483,0.9120,0.6449,0.9136,153.69,2.28
tissuemnist,224,"PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.6618,0.9193,0.6602,0.9212,168.34,2.77
tissuemnist,224,"PubMedCLIP,UNI,Hibou-B",concat,0,1,0.6645,0.9207,0.6606,0.9214,125.73,2.14
tissuemnist,224,"PubMedCLIP,UNI,CheXagent",concat,0,1,0.6684,0.9236,0.6644,0.9225,159.65,2.30
tissuemnist,224,"PubMedCLIP,UNI,UNI2",concat,0,1,0.6506,0.9141,0.6491,0.9152,167.59,2.46
tissuemnist,224,"PubMedCLIP,Prov-GigaPath,Hibou-B",concat,0,1,0.6803,0.9274,0.6789,0.9289,153.06,2.16
tissuemnist,224,"PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.6703,0.9244,0.6727,0.9248,186.92,2.88
tissuemnist,224,"PubMedCLIP,Prov-GigaPath,UNI2",concat,0,1,0.6628,0.9193,0.6628,0.9219,194.48,2.71
tissuemnist,224,"PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.6822,0.9288,0.6816,0.9291,146.14,2.16
