Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
pathmnist,224,BioMedCLIP,self_attention,768,1,0.9766,0.9994,0.0,0.0,29.49,0.38
pathmnist,224,PubMedCLIP,self_attention,768,1,0.9716,0.9992,0.0,0.0,29.7,0.37
pathmnist,224,CONCH,self_attention,768,1,0.9909,0.9998,0.0,0.0,27.14,0.36
pathmnist,224,rad-dino,self_attention,768,1,0.9157,0.995,0.0,0.0,30.12,0.37
pathmnist,224,UNI,self_attention,768,1,0.9953,1.0,0.0,0.0,27.78,0.36
pathmnist,224,Prov-GigaPath,self_attention,768,1,0.9796,0.9995,0.0,0.0,30.24,0.37
pathmnist,224,Hibou-B,self_attention,768,1,0.9953,1.0,0.0,0.0,27.64,0.38
pathmnist,224,CheXagent,self_attention,768,1,0.9893,0.9999,0.0,0.0,28.79,0.37
pathmnist,224,UNI2,self_attention,768,1,0.9962,1.0,0.0,0.0,27.18,0.35
pathmnist,224,"BioMedCLIP,PubMedCLIP",self_attention,768,1,0.9762,0.9994,0.0,0.0,28.86,0.37
pathmnist,224,"BioMedCLIP,CONCH",self_attention,768,1,0.9846,0.9998,0.0,0.0,29.02,0.37
pathmnist,224,"BioMedCLIP,rad-dino",self_attention,768,1,0.9769,0.9994,0.0,0.0,29.29,0.37
pathmnist,224,"BioMedCLIP,UNI",self_attention,768,1,0.9915,0.9998,0.0,0.0,28.86,0.37
pathmnist,224,"BioMedCLIP,Prov-GigaPath",self_attention,768,1,0.9789,0.9995,0.0,0.0,29.43,0.38
pathmnist,224,"BioMedCLIP,Hibou-B",self_attention,768,1,0.9882,0.9998,0.0,0.0,29.13,0.38
pathmnist,224,"BioMedCLIP,CheXagent",self_attention,768,1,0.9782,0.9995,0.0,0.0,29.66,0.35
pathmnist,224,"BioMedCLIP,UNI2",self_attention,768,1,0.9845,0.9997,0.0,0.0,29.52,0.37
pathmnist,224,"PubMedCLIP,CONCH",self_attention,768,1,0.9903,0.9999,0.0,0.0,27.27,0.37
pathmnist,224,"PubMedCLIP,rad-dino",self_attention,768,1,0.9605,0.9986,0.0,0.0,29.97,0.38
pathmnist,224,"PubMedCLIP,UNI",self_attention,768,1,0.9951,0.9999,0.0,0.0,27.75,0.37
pathmnist,224,"PubMedCLIP,Prov-GigaPath",self_attention,768,1,0.9834,0.9996,0.0,0.0,30.17,0.37
pathmnist,224,"PubMedCLIP,Hibou-B",self_attention,768,1,0.9948,1.0,0.0,0.0,28.13,0.37
pathmnist,224,"PubMedCLIP,CheXagent",self_attention,768,1,0.9888,0.9998,0.0,0.0,28.73,0.37
pathmnist,224,"PubMedCLIP,UNI2",self_attention,768,1,0.9958,0.9999,0.0,0.0,27.23,0.36
pathmnist,224,"CONCH,rad-dino",self_attention,768,1,0.9903,0.9999,0.0,0.0,28.13,0.36
pathmnist,224,"CONCH,UNI",self_attention,768,1,0.995,0.9999,0.0,0.0,27.17,0.36
pathmnist,224,"CONCH,Prov-GigaPath",self_attention,768,1,0.9899,0.9998,0.0,0.0,28.18,0.38
pathmnist,224,"CONCH,Hibou-B",self_attention,768,1,0.9945,1.0,0.0,0.0,27.49,0.39
pathmnist,224,"CONCH,CheXagent",self_attention,768,1,0.9918,0.9999,0.0,0.0,27.17,0.36
pathmnist,224,"CONCH,UNI2",self_attention,768,1,0.9939,0.9999,0.0,0.0,26.89,0.37
pathmnist,224,"rad-dino,UNI",self_attention,768,1,0.9953,1.0,0.0,0.0,27.98,0.37
pathmnist,224,"rad-dino,Prov-GigaPath",self_attention,768,1,0.976,0.9993,0.0,0.0,30.09,0.37
pathmnist,224,"rad-dino,Hibou-B",self_attention,768,1,0.9951,1.0,0.0,0.0,27.75,0.35
pathmnist,224,"rad-dino,CheXagent",self_attention,768,1,0.9842,0.9998,0.0,0.0,29.17,0.37
pathmnist,224,"rad-dino,UNI2",self_attention,768,1,0.9956,0.9999,0.0,0.0,28.2,0.36
pathmnist,224,"UNI,Prov-GigaPath",self_attention,768,1,0.9946,0.9999,0.0,0.0,27.81,0.37
pathmnist,224,"UNI,Hibou-B",self_attention,768,1,0.9954,1.0,0.0,0.0,27.59,0.36
pathmnist,224,"UNI,CheXagent",self_attention,768,1,0.9949,0.9999,0.0,0.0,27.39,0.36
pathmnist,224,"UNI,UNI2",self_attention,768,1,0.996,1.0,0.0,0.0,27.37,0.36
pathmnist,224,"Prov-GigaPath,Hibou-B",self_attention,768,1,0.9951,0.9999,0.0,0.0,27.83,0.36
pathmnist,224,"Prov-GigaPath,CheXagent",self_attention,768,1,0.9874,0.9998,0.0,0.0,29.67,0.37
pathmnist,224,"Prov-GigaPath,UNI2",self_attention,768,1,0.9938,0.9999,0.0,0.0,28.15,0.36
pathmnist,224,"Hibou-B,CheXagent",self_attention,768,1,0.9946,1.0,0.0,0.0,27.73,0.36
pathmnist,224,"Hibou-B,UNI2",self_attention,768,1,0.9955,1.0,0.0,0.0,27.95,0.36
pathmnist,224,"CheXagent,UNI2",self_attention,768,1,0.9967,1.0,0.0,0.0,26.93,0.36
pathmnist,224,"BioMedCLIP,PubMedCLIP,CONCH",self_attention,768,1,0.9862,0.9998,0.0,0.0,29.16,0.37
pathmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino",self_attention,768,1,0.9751,0.9994,0.0,0.0,29.2,0.38
pathmnist,224,"BioMedCLIP,PubMedCLIP,UNI",self_attention,768,1,0.9912,0.9999,0.0,0.0,29.17,0.37
pathmnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath",self_attention,768,1,0.977,0.9994,0.0,0.0,29.24,0.37
pathmnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B",self_attention,768,1,0.9904,0.9999,0.0,0.0,29.23,0.37
pathmnist,224,"BioMedCLIP,PubMedCLIP,CheXagent",self_attention,768,1,0.9773,0.9994,0.0,0.0,29.63,0.38
pathmnist,224,"BioMedCLIP,PubMedCLIP,UNI2",self_attention,768,1,0.9846,0.9997,0.0,0.0,29.31,0.37
pathmnist,224,"BioMedCLIP,CONCH,rad-dino",self_attention,768,1,0.9861,0.9998,0.0,0.0,28.96,0.37
pathmnist,224,"BioMedCLIP,CONCH,UNI",self_attention,768,1,0.9908,0.9999,0.0,0.0,28.99,0.38
