Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
organcmnist,224,BioMedCLIP,self_attention,768,1,0.9239,0.9974,0.0,0.0,9.79,0.14
organcmnist,224,PubMedCLIP,self_attention,768,1,0.9306,0.9979,0.0,0.0,9.11,0.13
organcmnist,224,CONCH,self_attention,768,1,0.8403,0.9904,0.0,0.0,9.87,0.13
organcmnist,224,rad-dino,self_attention,768,1,0.9172,0.9968,0.0,0.0,9.51,0.13
organcmnist,224,UNI,self_attention,768,1,0.8683,0.9934,0.0,0.0,9.47,0.13
organcmnist,224,Prov-GigaPath,self_attention,768,1,0.885,0.9951,0.0,0.0,10.29,0.13
organcmnist,224,Hibou-B,self_attention,768,1,0.8988,0.9964,0.0,0.0,9.19,0.13
organcmnist,224,CheXagent,self_attention,768,1,0.9457,0.9984,0.0,0.0,8.58,0.13
organcmnist,224,UNI2,self_attention,768,1,0.9147,0.9972,0.0,0.0,9.85,0.13
organcmnist,224,"BioMedCLIP,PubMedCLIP",self_attention,768,1,0.9172,0.9968,0.0,0.0,9.64,0.13
organcmnist,224,"BioMedCLIP,CONCH",self_attention,768,1,0.9222,0.9975,0.0,0.0,9.39,0.13
organcmnist,224,"BioMedCLIP,rad-dino",self_attention,768,1,0.9168,0.9974,0.0,0.0,9.64,0.13
organcmnist,224,"BioMedCLIP,UNI",self_attention,768,1,0.9218,0.9977,0.0,0.0,9.27,0.13
organcmnist,224,"BioMedCLIP,Prov-GigaPath",self_attention,768,1,0.9114,0.9972,0.0,0.0,9.64,0.13
organcmnist,224,"BioMedCLIP,Hibou-B",self_attention,768,1,0.9197,0.9978,0.0,0.0,9.56,0.13
organcmnist,224,"BioMedCLIP,CheXagent",self_attention,768,1,0.9289,0.9979,0.0,0.0,9.2,0.13
organcmnist,224,"BioMedCLIP,UNI2",self_attention,768,1,0.9214,0.997,0.0,0.0,9.76,0.13
organcmnist,224,"PubMedCLIP,CONCH",self_attention,768,1,0.8834,0.9951,0.0,0.0,9.56,0.13
organcmnist,224,"PubMedCLIP,rad-dino",self_attention,768,1,0.9415,0.9982,0.0,0.0,9.3,0.13
organcmnist,224,"PubMedCLIP,UNI",self_attention,768,1,0.8821,0.994,0.0,0.0,9.49,0.15
organcmnist,224,"PubMedCLIP,Prov-GigaPath",self_attention,768,1,0.8959,0.9953,0.0,0.0,10.43,0.13
organcmnist,224,"PubMedCLIP,Hibou-B",self_attention,768,1,0.8926,0.9969,0.0,0.0,9.2,0.13
organcmnist,224,"PubMedCLIP,CheXagent",self_attention,768,1,0.9457,0.9986,0.0,0.0,8.92,0.12
organcmnist,224,"PubMedCLIP,UNI2",self_attention,768,1,0.9202,0.9977,0.0,0.0,9.73,0.13
organcmnist,224,"CONCH,rad-dino",self_attention,768,1,0.9139,0.9959,0.0,0.0,9.44,0.13
organcmnist,224,"CONCH,UNI",self_attention,768,1,0.8821,0.9947,0.0,0.0,9.7,0.13
organcmnist,224,"CONCH,Prov-GigaPath",self_attention,768,1,0.8972,0.9959,0.0,0.0,10.16,0.13
organcmnist,224,"CONCH,Hibou-B",self_attention,768,1,0.885,0.9951,0.0,0.0,9.35,0.13
organcmnist,224,"CONCH,CheXagent",self_attention,768,1,0.9281,0.9977,0.0,0.0,9.13,0.12
organcmnist,224,"CONCH,UNI2",self_attention,768,1,0.898,0.9954,0.0,0.0,9.77,0.13
organcmnist,224,"rad-dino,UNI",self_attention,768,1,0.9043,0.9962,0.0,0.0,9.37,0.13
organcmnist,224,"rad-dino,Prov-GigaPath",self_attention,768,1,0.9009,0.9966,0.0,0.0,9.97,0.13
organcmnist,224,"rad-dino,Hibou-B",self_attention,768,1,0.911,0.9974,0.0,0.0,9.16,0.13
organcmnist,224,"rad-dino,CheXagent",self_attention,768,1,0.9415,0.9988,0.0,0.0,8.74,0.13
organcmnist,224,"rad-dino,UNI2",self_attention,768,1,0.9385,0.998,0.0,0.0,9.65,0.13
organcmnist,224,"UNI,Prov-GigaPath",self_attention,768,1,0.913,0.9966,0.0,0.0,9.71,0.13
organcmnist,224,"UNI,Hibou-B",self_attention,768,1,0.87,0.9942,0.0,0.0,9.57,0.13
organcmnist,224,"UNI,CheXagent",self_attention,768,1,0.9139,0.997,0.0,0.0,9.27,0.13
organcmnist,224,"UNI,UNI2",self_attention,768,1,0.885,0.9947,0.0,0.0,9.76,0.13
organcmnist,224,"Prov-GigaPath,Hibou-B",self_attention,768,1,0.9122,0.9971,0.0,0.0,9.65,0.13
