Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
organamnist,224,BioMedCLIP,self_attention,256,1,0.9322,0.9978,0.0,0.0,8.68,0.14
organamnist,224,PubMedCLIP,self_attention,256,1,0.9401,0.9975,0.0,0.0,8.38,0.13
organamnist,224,CONCH,self_attention,256,1,0.8258,0.9884,0.0,0.0,8.72,0.14
organamnist,224,rad-dino,self_attention,256,1,0.9162,0.9962,0.0,0.0,8.44,0.14
organamnist,224,UNI,self_attention,256,1,0.8455,0.9906,0.0,0.0,8.92,0.14
organamnist,224,Prov-GigaPath,self_attention,256,1,0.9056,0.9955,0.0,0.0,9.14,0.14
organamnist,224,Hibou-B,self_attention,256,1,0.8689,0.9934,0.0,0.0,8.29,0.13
organamnist,224,CheXagent,self_attention,256,1,0.9237,0.9976,0.0,0.0,7.83,0.13
organamnist,224,UNI2,self_attention,256,1,0.8939,0.9938,0.0,0.0,8.89,0.14
organamnist,224,"BioMedCLIP,PubMedCLIP",self_attention,256,1,0.9267,0.9975,0.0,0.0,8.71,0.14
organamnist,224,"BioMedCLIP,CONCH",self_attention,256,1,0.9361,0.998,0.0,0.0,8.7,0.13
organamnist,224,"BioMedCLIP,rad-dino",self_attention,256,1,0.9291,0.9975,0.0,0.0,8.68,0.14
organamnist,224,"BioMedCLIP,UNI",self_attention,256,1,0.9351,0.9976,0.0,0.0,8.5,0.14
organamnist,224,"BioMedCLIP,Prov-GigaPath",self_attention,256,1,0.9384,0.9981,0.0,0.0,8.7,0.14
organamnist,224,"BioMedCLIP,Hibou-B",self_attention,256,1,0.9378,0.9979,0.0,0.0,8.51,0.14
organamnist,224,"BioMedCLIP,CheXagent",self_attention,256,1,0.9381,0.9981,0.0,0.0,8.59,0.14
organamnist,224,"BioMedCLIP,UNI2",self_attention,256,1,0.9328,0.9977,0.0,0.0,8.65,0.13
organamnist,224,"PubMedCLIP,CONCH",self_attention,256,1,0.8829,0.994,0.0,0.0,8.56,0.14
organamnist,224,"PubMedCLIP,rad-dino",self_attention,256,1,0.9322,0.9977,0.0,0.0,8.22,0.13
organamnist,224,"PubMedCLIP,UNI",self_attention,256,1,0.8576,0.9913,0.0,0.0,8.87,0.14
organamnist,224,"PubMedCLIP,Prov-GigaPath",self_attention,256,1,0.9063,0.9957,0.0,0.0,9.21,0.14
organamnist,224,"PubMedCLIP,Hibou-B",self_attention,256,1,0.8982,0.9956,0.0,0.0,8.25,0.13
organamnist,224,"PubMedCLIP,CheXagent",self_attention,256,1,0.9424,0.9986,0.0,0.0,7.86,0.13
organamnist,224,"PubMedCLIP,UNI2",self_attention,256,1,0.9208,0.9963,0.0,0.0,8.62,0.14
organamnist,224,"CONCH,rad-dino",self_attention,256,1,0.8989,0.9957,0.0,0.0,8.34,0.14
organamnist,224,"CONCH,UNI",self_attention,256,1,0.856,0.9909,0.0,0.0,8.91,0.14
organamnist,224,"CONCH,Prov-GigaPath",self_attention,256,1,0.9173,0.9967,0.0,0.0,9.12,0.14
organamnist,224,"CONCH,Hibou-B",self_attention,256,1,0.8763,0.9932,0.0,0.0,8.34,0.14
organamnist,224,"CONCH,CheXagent",self_attention,256,1,0.8948,0.9964,0.0,0.0,8.21,0.13
organamnist,224,"CONCH,UNI2",self_attention,256,1,0.8774,0.9931,0.0,0.0,8.74,0.14
organamnist,224,"rad-dino,UNI",self_attention,256,1,0.8869,0.9939,0.0,0.0,8.5,0.13
organamnist,224,"rad-dino,Prov-GigaPath",self_attention,256,1,0.9279,0.9972,0.0,0.0,8.89,0.14
organamnist,224,"rad-dino,Hibou-B",self_attention,256,1,0.8977,0.9957,0.0,0.0,8.21,0.14
organamnist,224,"rad-dino,CheXagent",self_attention,256,1,0.9276,0.9981,0.0,0.0,7.83,0.13
organamnist,224,"rad-dino,UNI2",self_attention,256,1,0.9162,0.9963,0.0,0.0,8.63,0.14
organamnist,224,"UNI,Prov-GigaPath",self_attention,256,1,0.8952,0.9955,0.0,0.0,9.01,0.14
organamnist,224,"UNI,Hibou-B",self_attention,256,1,0.8506,0.9912,0.0,0.0,8.69,0.14
organamnist,224,"UNI,CheXagent",self_attention,256,1,0.8908,0.9947,0.0,0.0,8.55,0.13
organamnist,224,"UNI,UNI2",self_attention,256,1,0.8609,0.9914,0.0,0.0,8.76,0.14
organamnist,224,"Prov-GigaPath,Hibou-B",self_attention,256,1,0.8996,0.9956,0.0,0.0,8.84,0.14
organamnist,224,"Prov-GigaPath,CheXagent",self_attention,256,1,0.914,0.997,0.0,0.0,8.83,0.14
organamnist,224,"Prov-GigaPath,UNI2",self_attention,256,1,0.9059,0.9957,0.0,0.0,9.12,0.14
organamnist,224,"Hibou-B,CheXagent",self_attention,256,1,0.9091,0.9963,0.0,0.0,7.99,0.13
organamnist,224,"Hibou-B,UNI2",self_attention,256,1,0.8917,0.9944,0.0,0.0,8.64,0.13
organamnist,224,"CheXagent,UNI2",self_attention,256,1,0.9247,0.9973,0.0,0.0,8.09,0.14
organamnist,224,"BioMedCLIP,PubMedCLIP,CONCH",self_attention,256,1,0.9339,0.9979,0.0,0.0,8.69,0.14
organamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino",self_attention,256,1,0.9496,0.9983,0.0,0.0,8.67,0.14
organamnist,224,"BioMedCLIP,PubMedCLIP,UNI",self_attention,256,1,0.9368,0.9979,0.0,0.0,8.59,0.14
organamnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath",self_attention,256,1,0.9378,0.998,0.0,0.0,8.78,0.14
organamnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B",self_attention,256,1,0.9381,0.9976,0.0,0.0,8.56,0.14
organamnist,224,"BioMedCLIP,PubMedCLIP,CheXagent",self_attention,256,1,0.9324,0.9978,0.0,0.0,8.62,0.14
organamnist,224,"BioMedCLIP,PubMedCLIP,UNI2",self_attention,256,1,0.9356,0.9978,0.0,0.0,8.72,0.14
organamnist,224,"BioMedCLIP,CONCH,rad-dino",self_attention,256,1,0.9347,0.9976,0.0,0.0,8.63,0.13
organamnist,224,"BioMedCLIP,CONCH,UNI",self_attention,256,1,0.9239,0.9974,0.0,0.0,8.65,0.14
organamnist,224,"BioMedCLIP,CONCH,Prov-GigaPath",self_attention,256,1,0.9365,0.998,0.0,0.0,8.68,0.14
organamnist,224,"BioMedCLIP,CONCH,Hibou-B",self_attention,256,1,0.9402,0.9982,0.0,0.0,8.48,0.13
organamnist,224,"BioMedCLIP,CONCH,CheXagent",self_attention,256,1,0.9411,0.9983,0.0,0.0,8.54,0.14
organamnist,224,"BioMedCLIP,CONCH,UNI2",self_attention,256,1,0.9359,0.9981,0.0,0.0,8.7,0.14
organamnist,224,"BioMedCLIP,rad-dino,UNI",self_attention,256,1,0.9376,0.998,0.0,0.0,8.51,0.13
organamnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath",self_attention,256,1,0.935,0.998,0.0,0.0,8.69,0.14
organamnist,224,"BioMedCLIP,rad-dino,Hibou-B",self_attention,256,1,0.9379,0.998,0.0,0.0,8.49,0.14
organamnist,224,"BioMedCLIP,rad-dino,CheXagent",self_attention,256,1,0.9314,0.998,0.0,0.0,8.55,0.14
organamnist,224,"BioMedCLIP,rad-dino,UNI2",self_attention,256,1,0.9391,0.998,0.0,0.0,8.62,0.14
organamnist,224,"BioMedCLIP,UNI,Prov-GigaPath",self_attention,256,1,0.9393,0.9977,0.0,0.0,8.59,0.14
organamnist,224,"BioMedCLIP,UNI,Hibou-B",self_attention,256,1,0.9281,0.9975,0.0,0.0,8.61,0.13
organamnist,224,"BioMedCLIP,UNI,CheXagent",self_attention,256,1,0.9387,0.998,0.0,0.0,8.65,0.14
organamnist,224,"BioMedCLIP,UNI,UNI2",self_attention,256,1,0.9387,0.9977,0.0,0.0,8.45,0.14
organamnist,224,"BioMedCLIP,Prov-GigaPath,Hibou-B",self_attention,256,1,0.9364,0.9978,0.0,0.0,8.58,0.14
organamnist,224,"BioMedCLIP,Prov-GigaPath,CheXagent",self_attention,256,1,0.945,0.9982,0.0,0.0,8.69,0.14
organamnist,224,"BioMedCLIP,Prov-GigaPath,UNI2",self_attention,256,1,0.9368,0.998,0.0,0.0,8.79,0.14
organamnist,224,"BioMedCLIP,Hibou-B,CheXagent",self_attention,256,1,0.9365,0.9981,0.0,0.0,8.5,0.13
