Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
octmnist,224,BioMedCLIP,self_attention,256,1,0.9119,0.9732,0.0,0.0,8.78,0.13
octmnist,224,PubMedCLIP,self_attention,256,1,0.9147,0.9759,0.0,0.0,8.6,0.13
octmnist,224,CONCH,self_attention,256,1,0.9056,0.9722,0.0,0.0,8.58,0.12
octmnist,224,rad-dino,self_attention,256,1,0.9099,0.9747,0.0,0.0,8.69,0.13
octmnist,224,UNI,self_attention,256,1,0.9174,0.979,0.0,0.0,8.67,0.14
octmnist,224,Prov-GigaPath,self_attention,256,1,0.911,0.9771,0.0,0.0,8.71,0.13
octmnist,224,Hibou-B,self_attention,256,1,0.9059,0.9714,0.0,0.0,8.65,0.12
octmnist,224,CheXagent,self_attention,256,1,0.9307,0.9837,0.0,0.0,8.64,0.14
octmnist,224,UNI2,self_attention,256,1,0.9127,0.9769,0.0,0.0,8.66,0.12
octmnist,224,"BioMedCLIP,PubMedCLIP",self_attention,256,1,0.912,0.9736,0.0,0.0,8.63,0.12
octmnist,224,"BioMedCLIP,CONCH",self_attention,256,1,0.9115,0.9744,0.0,0.0,8.73,0.12
octmnist,224,"BioMedCLIP,rad-dino",self_attention,256,1,0.9096,0.9736,0.0,0.0,8.66,0.13
octmnist,224,"BioMedCLIP,UNI",self_attention,256,1,0.9196,0.9777,0.0,0.0,8.73,0.12
octmnist,224,"BioMedCLIP,Prov-GigaPath",self_attention,256,1,0.9181,0.9762,0.0,0.0,8.64,0.13
octmnist,224,"BioMedCLIP,Hibou-B",self_attention,256,1,0.9129,0.973,0.0,0.0,8.68,0.12
octmnist,224,"BioMedCLIP,CheXagent",self_attention,256,1,0.9159,0.9777,0.0,0.0,8.62,0.13
octmnist,224,"BioMedCLIP,UNI2",self_attention,256,1,0.9141,0.9747,0.0,0.0,8.73,0.13
octmnist,224,"PubMedCLIP,CONCH",self_attention,256,1,0.9104,0.9747,0.0,0.0,8.57,0.13
octmnist,224,"PubMedCLIP,rad-dino",self_attention,256,1,0.9178,0.9796,0.0,0.0,8.65,0.13
octmnist,224,"PubMedCLIP,UNI",self_attention,256,1,0.9213,0.9791,0.0,0.0,8.6,0.12
octmnist,224,"PubMedCLIP,Prov-GigaPath",self_attention,256,1,0.9133,0.9789,0.0,0.0,8.73,0.13
octmnist,224,"PubMedCLIP,Hibou-B",self_attention,256,1,0.9072,0.9735,0.0,0.0,8.61,0.13
octmnist,224,"PubMedCLIP,CheXagent",self_attention,256,1,0.9305,0.9833,0.0,0.0,8.68,0.13
octmnist,224,"PubMedCLIP,UNI2",self_attention,256,1,0.9207,0.9796,0.0,0.0,8.7,0.13
octmnist,224,"CONCH,rad-dino",self_attention,256,1,0.9114,0.9761,0.0,0.0,8.62,0.13
octmnist,224,"CONCH,UNI",self_attention,256,1,0.919,0.9786,0.0,0.0,8.69,0.12
octmnist,224,"CONCH,Prov-GigaPath",self_attention,256,1,0.9175,0.9794,0.0,0.0,8.69,0.13
octmnist,224,"CONCH,Hibou-B",self_attention,256,1,0.9157,0.9755,0.0,0.0,8.66,0.14
octmnist,224,"CONCH,CheXagent",self_attention,256,1,0.9252,0.9822,0.0,0.0,8.63,0.13
octmnist,224,"CONCH,UNI2",self_attention,256,1,0.9142,0.9765,0.0,0.0,8.64,0.14
octmnist,224,"rad-dino,UNI",self_attention,256,1,0.9197,0.9782,0.0,0.0,8.59,0.13
octmnist,224,"rad-dino,Prov-GigaPath",self_attention,256,1,0.9115,0.9787,0.0,0.0,8.76,0.13
octmnist,224,"rad-dino,Hibou-B",self_attention,256,1,0.9101,0.9735,0.0,0.0,8.69,0.13
octmnist,224,"rad-dino,CheXagent",self_attention,256,1,0.9304,0.9838,0.0,0.0,8.66,0.13
octmnist,224,"rad-dino,UNI2",self_attention,256,1,0.9272,0.9811,0.0,0.0,8.64,0.13
octmnist,224,"UNI,Prov-GigaPath",self_attention,256,1,0.9244,0.9806,0.0,0.0,8.67,0.13
octmnist,224,"UNI,Hibou-B",self_attention,256,1,0.918,0.9792,0.0,0.0,8.67,0.13
octmnist,224,"UNI,CheXagent",self_attention,256,1,0.9222,0.9795,0.0,0.0,8.62,0.13
octmnist,224,"UNI,UNI2",self_attention,256,1,0.9214,0.9805,0.0,0.0,8.67,0.12
octmnist,224,"Prov-GigaPath,Hibou-B",self_attention,256,1,0.9189,0.9792,0.0,0.0,8.71,0.13
octmnist,224,"Prov-GigaPath,CheXagent",self_attention,256,1,0.9254,0.9812,0.0,0.0,8.82,0.13
octmnist,224,"Prov-GigaPath,UNI2",self_attention,256,1,0.9171,0.9781,0.0,0.0,8.69,0.12
octmnist,224,"Hibou-B,CheXagent",self_attention,256,1,0.9262,0.9822,0.0,0.0,8.66,0.12
octmnist,224,"Hibou-B,UNI2",self_attention,256,1,0.9141,0.9773,0.0,0.0,8.54,0.13
octmnist,224,"CheXagent,UNI2",self_attention,256,1,0.9321,0.9844,0.0,0.0,8.69,0.13
octmnist,224,"BioMedCLIP,PubMedCLIP,CONCH",self_attention,256,1,0.9147,0.9747,0.0,0.0,8.64,0.13
octmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino",self_attention,256,1,0.9089,0.9742,0.0,0.0,8.73,0.13
octmnist,224,"BioMedCLIP,PubMedCLIP,UNI",self_attention,256,1,0.9174,0.9778,0.0,0.0,8.65,0.13
octmnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath",self_attention,256,1,0.9132,0.9749,0.0,0.0,8.74,0.12
octmnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B",self_attention,256,1,0.9121,0.9744,0.0,0.0,8.62,0.12
octmnist,224,"BioMedCLIP,PubMedCLIP,CheXagent",self_attention,256,1,0.9192,0.9764,0.0,0.0,8.73,0.13
octmnist,224,"BioMedCLIP,PubMedCLIP,UNI2",self_attention,256,1,0.9141,0.9751,0.0,0.0,8.66,0.12
octmnist,224,"BioMedCLIP,CONCH,rad-dino",self_attention,256,1,0.9106,0.9746,0.0,0.0,8.64,0.13
octmnist,224,"BioMedCLIP,CONCH,UNI",self_attention,256,1,0.9185,0.9772,0.0,0.0,8.62,0.13
octmnist,224,"BioMedCLIP,CONCH,Prov-GigaPath",self_attention,256,1,0.9154,0.9773,0.0,0.0,8.64,0.12
octmnist,224,"BioMedCLIP,CONCH,Hibou-B",self_attention,256,1,0.9177,0.9752,0.0,0.0,8.74,0.13
octmnist,224,"BioMedCLIP,CONCH,CheXagent",self_attention,256,1,0.9151,0.9743,0.0,0.0,8.64,0.13
octmnist,224,"BioMedCLIP,CONCH,UNI2",self_attention,256,1,0.9169,0.9752,0.0,0.0,8.68,0.12
octmnist,224,"BioMedCLIP,rad-dino,UNI",self_attention,256,1,0.9132,0.975,0.0,0.0,8.58,0.12
octmnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath",self_attention,256,1,0.9149,0.977,0.0,0.0,8.75,0.13
octmnist,224,"BioMedCLIP,rad-dino,Hibou-B",self_attention,256,1,0.9127,0.973,0.0,0.0,8.61,0.12
octmnist,224,"BioMedCLIP,rad-dino,CheXagent",self_attention,256,1,0.9167,0.975,0.0,0.0,8.71,0.13
octmnist,224,"BioMedCLIP,rad-dino,UNI2",self_attention,256,1,0.9154,0.9746,0.0,0.0,8.62,0.13
octmnist,224,"BioMedCLIP,UNI,Prov-GigaPath",self_attention,256,1,0.923,0.9805,0.0,0.0,8.76,0.13
octmnist,224,"BioMedCLIP,UNI,Hibou-B",self_attention,256,1,0.9224,0.9791,0.0,0.0,8.61,0.13
octmnist,224,"BioMedCLIP,UNI,CheXagent",self_attention,256,1,0.9136,0.976,0.0,0.0,8.7,0.13
octmnist,224,"BioMedCLIP,UNI,UNI2",self_attention,256,1,0.921,0.9796,0.0,0.0,8.74,0.12
octmnist,224,"BioMedCLIP,Prov-GigaPath,Hibou-B",self_attention,256,1,0.9167,0.9776,0.0,0.0,8.71,0.13
octmnist,224,"BioMedCLIP,Prov-GigaPath,CheXagent",self_attention,256,1,0.9144,0.9771,0.0,0.0,8.77,0.13
octmnist,224,"BioMedCLIP,Prov-GigaPath,UNI2",self_attention,256,1,0.9177,0.9763,0.0,0.0,8.7,0.13
