Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
bloodmnist,224,BioMedCLIP,self_attention,768,1,0.9387,0.9966,0.0,0.0,7.26,0.1
bloodmnist,224,PubMedCLIP,self_attention,768,1,0.9439,0.997,0.0,0.0,7.28,0.1
bloodmnist,224,CONCH,self_attention,768,1,0.9661,0.9987,0.0,0.0,6.67,0.1
bloodmnist,224,rad-dino,self_attention,768,1,0.9206,0.9952,0.0,0.0,7.64,0.1
bloodmnist,224,UNI,self_attention,768,1,0.9761,0.9993,0.0,0.0,6.53,0.09
bloodmnist,224,Prov-GigaPath,self_attention,768,1,0.9679,0.9989,0.0,0.0,7.15,0.09
bloodmnist,224,Hibou-B,self_attention,768,1,0.9819,0.9996,0.0,0.0,6.06,0.09
bloodmnist,224,CheXagent,self_attention,768,1,0.9749,0.9994,0.0,0.0,6.66,0.09
bloodmnist,224,UNI2,self_attention,768,1,0.969,0.9983,0.0,0.0,6.79,0.09
bloodmnist,224,"BioMedCLIP,PubMedCLIP",self_attention,768,1,0.9504,0.9972,0.0,0.0,7.05,0.09
bloodmnist,224,"BioMedCLIP,CONCH",self_attention,768,1,0.9544,0.9982,0.0,0.0,6.82,0.09
bloodmnist,224,"BioMedCLIP,rad-dino",self_attention,768,1,0.9533,0.9978,0.0,0.0,6.89,0.09
bloodmnist,224,"BioMedCLIP,UNI",self_attention,768,1,0.9702,0.9989,0.0,0.0,6.7,0.09
bloodmnist,224,"BioMedCLIP,Prov-GigaPath",self_attention,768,1,0.9492,0.9976,0.0,0.0,7.1,0.09
bloodmnist,224,"BioMedCLIP,Hibou-B",self_attention,768,1,0.9801,0.9995,0.0,0.0,6.36,0.09
bloodmnist,224,"BioMedCLIP,CheXagent",self_attention,768,1,0.9556,0.998,0.0,0.0,6.95,0.09
bloodmnist,224,"BioMedCLIP,UNI2",self_attention,768,1,0.9486,0.9975,0.0,0.0,7.04,0.09
bloodmnist,224,"PubMedCLIP,CONCH",self_attention,768,1,0.9725,0.9991,0.0,0.0,6.62,0.09
bloodmnist,224,"PubMedCLIP,rad-dino",self_attention,768,1,0.948,0.9974,0.0,0.0,7.42,0.1
bloodmnist,224,"PubMedCLIP,UNI",self_attention,768,1,0.9725,0.9992,0.0,0.0,6.42,0.09
bloodmnist,224,"PubMedCLIP,Prov-GigaPath",self_attention,768,1,0.9696,0.9993,0.0,0.0,6.89,0.09
bloodmnist,224,"PubMedCLIP,Hibou-B",self_attention,768,1,0.9796,0.9995,0.0,0.0,6.09,0.09
bloodmnist,224,"PubMedCLIP,CheXagent",self_attention,768,1,0.9743,0.9993,0.0,0.0,6.67,0.09
bloodmnist,224,"PubMedCLIP,UNI2",self_attention,768,1,0.962,0.9988,0.0,0.0,6.74,0.09
bloodmnist,224,"CONCH,rad-dino",self_attention,768,1,0.965,0.9988,0.0,0.0,6.75,0.09
bloodmnist,224,"CONCH,UNI",self_attention,768,1,0.9772,0.9992,0.0,0.0,6.4,0.09
bloodmnist,224,"CONCH,Prov-GigaPath",self_attention,768,1,0.9743,0.9994,0.0,0.0,6.49,0.09
bloodmnist,224,"CONCH,Hibou-B",self_attention,768,1,0.9836,0.9997,0.0,0.0,6.08,0.09
