Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
dermamnist,224,BioMedCLIP,self_attention,768,1,0.8006,0.9465,0.0,0.0,5.41,0.08
dermamnist,224,PubMedCLIP,self_attention,768,1,0.7916,0.9348,0.0,0.0,5.44,0.08
dermamnist,224,CONCH,self_attention,768,1,0.7906,0.9412,0.0,0.0,5.41,0.07
dermamnist,224,rad-dino,self_attention,768,1,0.7448,0.9106,0.0,0.0,5.51,0.08
dermamnist,224,UNI,self_attention,768,1,0.7966,0.9437,0.0,0.0,5.42,0.07
dermamnist,224,Prov-GigaPath,self_attention,768,1,0.8116,0.9486,0.0,0.0,5.36,0.07
dermamnist,224,Hibou-B,self_attention,768,1,0.7916,0.9415,0.0,0.0,5.42,0.07
dermamnist,224,CheXagent,self_attention,768,1,0.8495,0.9622,0.0,0.0,5.33,0.07
dermamnist,224,UNI2,self_attention,768,1,0.8106,0.9506,0.0,0.0,5.4,0.07
dermamnist,224,"BioMedCLIP,PubMedCLIP",self_attention,768,1,0.7996,0.9382,0.0,0.0,5.37,0.08
dermamnist,224,"BioMedCLIP,CONCH",self_attention,768,1,0.7976,0.9474,0.0,0.0,5.34,0.07
dermamnist,224,"BioMedCLIP,rad-dino",self_attention,768,1,0.7996,0.9482,0.0,0.0,5.33,0.07
dermamnist,224,"BioMedCLIP,UNI",self_attention,768,1,0.8245,0.9534,0.0,0.0,5.29,0.07
dermamnist,224,"BioMedCLIP,Prov-GigaPath",self_attention,768,1,0.8275,0.9423,0.0,0.0,5.27,0.07
dermamnist,224,"BioMedCLIP,Hibou-B",self_attention,768,1,0.8076,0.9493,0.0,0.0,5.32,0.08
dermamnist,224,"BioMedCLIP,CheXagent",self_attention,768,1,0.8116,0.9466,0.0,0.0,5.33,0.07
